fips,name_16,County,LessThanHighSchool,AtLeastHighSchool,AtLeastBS,GraduateDegreee,School_Enrollment,MedianEarnings,WhitePopulation,AfricanAmericanPopulation,NativeAmericanPopulation,AsianAmericanPopulatyion,OtherRaces,LatinoPopulation,ChildrenUnder6LivinginPoverty,Adults65andOlderLivinginPoverty,TotalPopulation,PreschoolEnrollmentRatioenrolledages3and4,PovertyRatebelowfederalpoverty.hreshold,GiniCoefficient,ChildPovertylivinginfamiliesbelowthepovertyline,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,State,White,Black,Hispanic,Asian,Amerindian,Other,White_Asian,SIRE_homogeneity,median_age,lon,lat,Poor.physical.health.days,Poor.mental.health.days,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.smoking,Adult.obesity.percent,Adult.obesity.population,Diabetes.percent,Sexually.transmitted.infections,HIV.prevalence.rate,Uninsured,Unemployment,Violent.crime,Homicide.rate,Injury.deaths,Infant.mortality,CA,S,MAR,CFS,ACFS,MeanALC,MaxALC,Mixedness,elevation,annual_PRCP,winter_PRCP,summer_PRCP,spring_PRCP,autumn_PRCP,annual_TAVG,annual_TMAX,annual_TMIN,winter_TAVG,winter_TMAX,winter_TMIN,summer_TAVG,summer_TMAX,summer_TMIN,spring_TAVG,spring_TMAX,spring_TMIN,autumn_TAVG,autumn_TMAX,autumn_TMIN,nearest_county,temp,precip,temp_bins,lat_bins,lon_bins,precip_bins,elevation_bins
48071,Chambers,"Chambers County, Texas",15.2,84.8,16.2,4.5,77.7,36524.14984,70.75,9.7,0.35,0.55,0.9,17.7,15.25,14.1,32147,30.9,10.75,0.384,13.05,29.75,13.7,20.95,0.9,17.65,17.05,Texas,70.75,9.7,17.7,0.55,0.35,0.9,71.3,0.54141775,35.8,-94.6688749,29.7039331,,,0.07,39.2,0.194,,0.302,9708,0.092,53.4,55.3,0.193,0.077,261.18,6.83,81,,1.584826823,0.225961035,0.636118252,1.50E-05,1.50E-05,6.91E-05,1.93E-04,-0.531415793,7.3,5711,1222,1704,1219,1566,683,775,590,532,627,437,820,903,737,678,768,587,698,799,598,48071,20.16666667,1450.594,"(18.5,25.2]","[19.6,31.7]","(-96.7,-93.6]","(1.39e+03,4.3e+03]","[-12.3,38.9]"
48073,Cherokee,"Cherokee County, Texas",25.8,74.2,11.8,3.9,70.85,22757.77873,64.05,14.8,0.35,0.45,1.05,19.3,33.3,13.25,49443,30.2,21.7,0.45,32.55,22.55,22.45,18.6,2.15,11.75,22.55,Texas,64.05,14.8,19.3,0.45,0.35,1.05,64.5,0.469536,37.9,-95.156504,31.8438587,5.4,4,0.08,73.9,0.376,0.249,0.336,16613,0.114,430.2,205.4,0.302,0.077,456.95,,93.6,7.2,-0.043031529,-1.348198628,0.580634537,-5.46E-05,5.46E-05,1.44E-04,3.73E-04,-0.235197098,170.925,4779.75,1224.25,1080.25,1195.25,1280,,,,,,,,,,,,,,,,48073,,1214.0565,,"(31.7,33.8]","(-96.7,-93.6]","(1.19e+03,1.27e+03]","(167,216]"
48075,Childress,"Childress County, Texas",17.9,82.1,15.7,4,60.7,21245.8854,61.5,11.8,0.2,0.75,0.7,25.1,31.2,7.4,7285.5,39.5,22.25,0.438,29.85,24.95,29.25,24.2,1.7,10.85,9,Texas,61.5,11.8,25.1,0.75,0.2,0.7,62.25,0.45525925,33,-100.2083364,34.5293372,,,0.1,107.5,0.324,,0.292,2127,0.096,386.6,,0.239,0.053,335.52,,64.7,,0.811680077,-1.106422493,0.96250944,8.13E-05,8.13E-05,1.41E-04,7.99E-04,0.38319592,589.95,2517.5,283,879,738,617.5,619,750.5,487,421,551.5,290.5,811,938.5,683.5,613,750,476.5,626.5,758,495,48075,16.61111111,639.445,"(14.9,16.6]","(33.8,35.6]","(-109,-100]","(628,818]","(572,1.01e+03]"
48077,Clay,"Clay County, Texas",10.8,89.2,19.3,5.6,76.9,31508.64445,92.05,0.45,0.95,0.8,1.25,4.6,21.25,12.3,10927,23.8,10.2,0.385,14.5,34.15,14.05,24.15,2.7,10.7,14.3,Texas,92.05,0.45,4.6,0.8,0.95,1.25,92.85,0.849767,44,-98.2129182,33.7859041,,,0.07,35.5,0.17,,0.293,3202,0.121,83.9,65.2,0.228,0.051,73.6,,76.9,,1.122829956,0.33417955,0.574219314,-4.83E-06,4.83E-06,9.17E-05,3.60E-04,-0.611150892,,,,,,,,,,,,,,,,,,,,,,,,,,"(33.8,35.6]","(-100,-96.7]",,
48079,Cochran,"Cochran County, Texas",33.5,66.5,11.7,2.9,72.9,23297.78032,43.15,4.75,0.2,0.05,1,50.85,47.2,9.55,3103.5,37,27,0.397,42.3,24.7,16.6,17.6,14.05,12.6,14.45,Texas,43.15,4.75,50.85,0.05,0.2,1,43.2,0.447125,34.6,-102.830449,33.6084401,,,0.08,76.7,0.196,,0.303,940,0.111,321.6,,0.335,0.077,54.18,,,,-0.276216124,-1.347884641,1.064021776,8.55E-05,8.55E-05,2.73E-04,9.07E-04,0.834639052,1150.3,1893,217,762,409,505,589,736,442,405,553,256,769,906,631,585,743,428,594,739,449,48079,14.94444444,480.822,"(14.9,16.6]","(31.7,33.8]","(-109,-100]","(444,628]","(1.01e+03,3.06e+03]"
48081,Coke,"Coke County, Texas",13.7,86.3,11.8,2.9,74.6,21280.00572,78.55,0.5,0.85,0.3,0.95,18.8,50.7,11,3405.5,50,17,0.381,29.05,29.1,21.25,20.3,2.65,14.15,12.5,Texas,78.55,0.5,18.8,0.3,0.85,0.95,78.85,0.65255075,46.1,-100.6352358,31.877105,,,,35.4,0.304,,0.302,1028,0.118,181.5,,0.303,0.062,29.54,,,,-0.357651549,-0.643000073,0.820867802,7.09E-05,7.09E-05,9.48E-05,5.53E-04,0.044969021,659.5,2305.333333,318.6666667,751,598.3333333,637.3333333,,,,,,,,,,,,,,,,48081,,585.5546667,,"(31.7,33.8]","(-109,-100]","(444,628]","(572,1.01e+03]"
48083,Coleman,"Coleman County, Texas",22.2,77.8,13.7,3.4,64.25,20680.95175,80,2.3,0.45,0.35,1.4,15.6,53.65,16.6,8716.5,25.7,30.25,0.497,42.15,30.55,19.85,15.75,2.95,10.9,20,Texas,80,2.3,15.6,0.35,0.45,1.4,80.35,0.6650935,44.5,-99.3466224,31.9142052,2.1,,0.1,80.5,0.34,,0.273,2380,0.116,182.6,64.7,0.281,0.059,124.53,,103.9,,-0.024297492,-1.486117273,1.165454266,8.40E-05,8.40E-05,3.03E-04,0.001097871,1.025533536,568.02,2771.4,420.8,832.8,776.4,741.4,,,,,,,,,,,,,,,,48083,,703.9356,,"(31.7,33.8]","(-100,-96.7]","(628,818]","(396,572]"
48085,Collin,"Collin County, Texas",7.2,92.8,48.3,16,81.9,41999.33238,65.05,7.8,0.4,10.45,2,14.25,8.5,6.95,755927.5,53.3,6.65,0.424,7.9,49.5,11.4,27.7,0.1,5.75,5.5,Texas,65.05,7.8,14.25,10.45,0.4,2,75.5,0.46087675,34.6,-96.5781528,33.1938849,2.8,2.4,0.08,21.6,0.194,0.097,0.245,185202,0.08,275.5,154.5,0.16,0.061,182.81,1.84,32.4,4.7,1.845511286,1.394676575,0.865370584,-2.02E-04,2.02E-04,3.34E-04,7.70E-04,1.297381129,203.15,4063.5,861.5,862.5,1253.5,1086,,,,,,,,,,,,,,,,48085,,1032.129,,"(31.7,33.8]","(-96.7,-93.6]","(1.03e+03,1.12e+03]","(167,216]"
48087,Collingsworth,"Collingsworth County, Texas",25.8,74.2,18.3,3.9,74.55,21721.57524,59.55,5.15,0.95,0.1,1.9,32.35,26.15,21.7,3025,4.9,19.1,0.496,24.5,36,17.35,21.95,7.8,7.25,9.65,Texas,59.55,5.15,32.35,0.1,0.95,1.9,59.65,0.462377,36.3,-100.2721351,34.9633577,,,0.08,85.9,0.349,,0.301,911,0.111,258.7,,0.363,0.047,10.94,,,,1.114663235,-1.092248117,1.043794698,7.92E-05,7.92E-05,1.45E-04,6.32E-04,0.48706772,621.8,2226,243,756,632,595,626,768,485,427,563,291,818,957,679,624,773,474,632,773,492,48087,17,565.404,"(16.6,18.5]","(33.8,35.6]","(-109,-100]","(444,628]","(572,1.01e+03]"
48089,Colorado,"Colorado County, Texas",20.4,79.6,15.3,4,68.95,24959.56635,60.55,13.4,0.05,0.4,0.7,24.85,36.45,14.3,20714,32.9,15.4,0.46,22.95,27.05,15.8,22.2,2.5,13.65,18.75,Texas,60.55,13.4,24.85,0.4,0.05,0.7,60.95,0.44640375,42.5,-96.5083889,29.5959081,,,0.07,50.8,0.328,,0.288,5966,0.115,264.2,125.3,0.268,0.057,254.02,,81,,-0.731802734,-0.612117165,0.519676938,2.24E-05,2.24E-05,3.57E-05,1.28E-04,-0.720397544,68.6,4393,961,1109,1107,1216,692,803,582,534,646,422,835,941,729,692,797,587,706,827,585,48089,20.66666667,1115.822,"(18.5,25.2]","[19.6,31.7]","(-96.7,-93.6]","(1.03e+03,1.12e+03]","(38.9,105]"
48091,Comal,"Comal County, Texas",11.4,88.6,32.6,11.1,77.1,31581.09715,71.3,1.55,0.25,0.7,1.35,24.8,15.7,6.35,106716,38.8,9.5,0.439,11.55,37.6,13.6,27.15,0.15,11.05,10.45,Texas,71.3,1.55,24.8,0.7,0.25,1.35,72,0.57035075,42,-98.2552006,29.8030193,2.7,,0.07,41.9,0.204,0.169,0.291,31054,0.102,254.5,94.8,0.208,0.061,275.89,2.46,67.4,6.1,0.711514,0.568614501,0.454455555,-4.53E-05,4.53E-05,1.03E-04,3.30E-04,-0.539110942,310.9,3506.166667,637,956.6666667,888.5,1024,,,,,,,,,,,,,,,,48091,,890.5663333,,"[19.6,31.7]","(-100,-96.7]","(818,932]","(259,317]"
48093,Comanche,"Comanche County, Texas",25.3,74.7,18.1,5.2,71.6,23039.01556,73.3,0.5,0.2,0.8,0.45,24.7,35.5,15.3,13745.5,23.4,21.45,0.43,28.4,27,18.1,19.95,7.95,10,17.05,Texas,73.3,0.5,24.7,0.8,0.2,0.45,74.1,0.59841125,42.2,-98.5496169,31.9516447,5.1,3.3,0.07,72,0.238,0.22,0.288,3959,0.11,165.6,60,0.329,0.058,230.3,,103.9,,0.337774205,-0.947724625,0.831975505,5.39E-05,5.39E-05,1.33E-04,3.71E-04,0.059755893,397,3183,510,926,946.5,800.5,,,,,,,,,,,,,,,,48093,,808.482,,"(31.7,33.8]","(-100,-96.7]","(628,818]","(396,572]"
48095,Concho,"Concho County, Texas",28.3,71.7,10.5,3.3,66.8,19553.11842,48.8,1.75,0.15,0.5,0.4,48.35,41.6,14.3,3848.5,20.3,19.1,0.415,33.6,35.45,18.85,14.65,6.1,16.05,8.9,Texas,48.8,1.75,48.35,0.5,0.15,0.4,49.3,0.47226575,40.5,-99.8636483,31.3188647,,,,68.6,0.459,,0.314,1208,0.091,122.5,190.1,0.273,0.071,83.85,,,,0.069673789,-1.150090374,0.935037458,3.63E-05,3.63E-05,1.71E-04,5.54E-04,0.190534171,529.7333333,2639.666667,406.6666667,821.3333333,720.6666667,691,645.6666667,775.6666667,515.3333333,462.6666667,601.6666667,324,814.3333333,933,696.3333333,646.6666667,780,513,655,784,525,48095,18.09259259,670.4753333,"(16.6,18.5]","[19.6,31.7]","(-100,-96.7]","(628,818]","(396,572]"
48097,Cooke,"Cooke County, Texas",18.2,81.8,19.5,5.6,72.5,27328.96318,79.4,2.65,0.8,0.6,1.75,14.75,24.65,7.2,38430.5,38.3,13.6,0.438,20.9,27.7,17.75,21.9,0.55,12.5,19.5,Texas,79.4,2.65,14.75,0.6,0.8,1.75,80,0.65330075,38.9,-97.2103723,33.6391685,,2.3,0.08,59.3,0.277,,0.316,12144,0.102,260.4,62.4,0.261,0.044,260.68,5.61,87.2,6.4,0.076922956,-0.197927753,0.545657546,3.40E-05,3.40E-05,4.12E-05,3.25E-04,-0.615992878,290.5,4018,719,956,1225,1118,,,,,,,,,,,,,,,,48097,,1020.572,,"(31.7,33.8]","(-100,-96.7]","(932,1.03e+03]","(259,317]"
48099,Coryell,"Coryell County, Texas",12.4,87.6,15.4,4.6,61.05,26074.79397,61.55,17.15,0.6,1.65,4.2,14.85,19.6,7.25,74002.5,43.5,14.05,0.382,20.3,26.3,21.3,24.95,0.65,16.95,9.85,Texas,61.55,17.15,14.85,1.65,0.6,4.2,63.2,0.432377,29.1,-97.7980223,31.3911774,4.8,4.8,0.08,47.7,0.302,0.157,0.295,21831,0.087,450.9,188,0.181,0.086,219.27,2.91,45.4,8.9,0.594800716,-0.200930204,0.732335427,5.72E-05,5.72E-05,7.06E-05,6.50E-04,-0.192851903,251.8,,,,,,646,772,520,468,602,334,812,930,695,640,762,517,660,790,530,48099,18.11111111,,"(16.6,18.5]","[19.6,31.7]","(-100,-96.7]",,"(216,259]"
48101,Cottle,"Cottle County, Texas",20.9,79.1,15.9,2,86,24581.00222,64.6,11.5,0.15,0,4.05,19.75,2.85,4.9,1600.5,31.3,11.75,0.393,15.45,25.25,27.95,19.6,7.65,5.6,13.9,Texas,64.6,11.5,19.75,0,0.15,4.05,64.6,0.47118975,46,-100.2764416,34.0919063,,,,69.2,0.284,,0.29,464,0.125,,,0.327,0.061,43.16,,,,-2.177769092,-0.271569092,1.053586919,1.17E-04,1.17E-04,1.55E-04,8.92E-04,0.710256502,589.3,2409,294.3333333,784.3333333,693.6666667,636.6666667,,,,,,,,,,,,,,,,48101,,611.886,,"(33.8,35.6]","(-109,-100]","(444,628]","(572,1.01e+03]"
48103,Crane,"Crane County, Texas",27.8,72.2,13.1,3.3,73.85,25140.5508,44.7,2.8,0.6,0.15,1.3,50.55,30.95,19.85,4140.5,39.7,20.15,0.387,29.6,21.85,20.8,20.45,0,15.55,21.35,Texas,44.7,2.8,50.55,0.15,0.6,1.3,44.85,0.4563305,38.2,-102.4877739,31.4227965,,,0.13,54.8,0.203,,0.296,1226,0.098,228.2,,0.254,0.053,116.54,,,,-0.326309745,-1.025956161,0.814172171,6.45E-05,6.45E-05,1.72E-04,6.14E-04,0.179232151,758.8,1500,209.5,537.5,295.5,457.5,649.5,795.5,504,463,617.5,309,821.5,951.5,691,658,815.5,501,652,794.5,510,48103,18.30555556,381,"(16.6,18.5]","[19.6,31.7]","(-109,-100]","[123,444]","(572,1.01e+03]"
48105,Crockett,"Crockett County, Texas",38.1,61.9,9.1,0,65.5,25743.58572,39.15,0.15,0.1,0.15,0.3,60.1,25.45,12.7,3751.5,70.1,15.9,0.47,21.55,20.15,14.1,22.55,1.2,18.7,23.25,Texas,39.15,0.15,60.1,0.15,0.1,0.3,39.3,0.51448775,34,-101.4042113,30.7175316,,,0.08,96.7,0.261,,0.305,1144,0.103,564.2,,0.294,0.04,,,,,-1.021951143,-1.159967109,1.074040833,9.07E-05,9.07E-05,1.58E-04,6.18E-04,0.612828463,659.125,,,,,,650.75,789,513.25,467.75,618.25,317,818.75,939,699.25,657.75,802.25,513,655.75,792.75,518.75,48105,18.375,,"(16.6,18.5]","[19.6,31.7]","(-109,-100]",,"(572,1.01e+03]"
48107,Crosby,"Crosby County, Texas",24.8,75.2,13.3,3.6,75.35,20894.87016,43.4,3.4,0.1,0.3,0.85,51.95,45.25,13.35,6185.5,32.5,24.2,0.45,36.8,29.75,19.75,19.9,7.8,10.2,12.6,Texas,43.4,3.4,51.95,0.3,0.1,0.85,43.7,0.4594745,36.8,-101.2987099,33.609144,,,0.1,104,0.265,,0.28,1732,0.11,508.9,,0.275,0.068,152.56,,64.4,,-0.551552848,-1.342874194,0.82702577,6.33E-05,6.33E-05,1.71E-04,4.14E-04,0.187175767,826.3,2331.5,275.5,814.5,611.5,630,608.5,743.5,473.5,418,556,280.5,789,914,664,606.5,751,462.5,616,750,483,48107,16.02777778,592.201,"(14.9,16.6]","(31.7,33.8]","(-109,-100]","(444,628]","(572,1.01e+03]"
48109,Culberson,"Culberson County, Texas",38.2,61.8,13.8,7.7,78.65,16238.46889,25.45,0.15,0.25,0.45,0.5,73.15,76.3,39,2437,0,28.65,0.541,33.5,34.5,29.45,20.4,0.65,9.8,5.2,Texas,25.45,0.15,73.15,0.45,0.25,0.5,25.9,0.59991625,30.1,-104.5269447,31.4459085,,,0.09,86.2,0.188,,0.29,707,0.105,335.7,,0.343,0.035,110.68,,,,-2.001063265,-2.28360893,1.790592677,1.44E-04,1.44E-04,6.96E-04,0.002230339,3.017904658,1603.866667,1538.666667,163.3333333,708.6666667,289,377.6666667,,,,,,,,,,,,,,,,48109,,390.8213333,,"[19.6,31.7]","(-109,-100]","[123,444]","(1.01e+03,3.06e+03]"
48111,Dallam,"Dallam County, Texas",28.2,71.8,8.4,2.3,67.7,19980.11111,58.65,1.8,0.75,0.45,1.3,37.05,14.8,12.7,6428,48.8,12.5,0.396,13.1,18.8,16.35,20.5,6.05,15.7,22.6,Texas,58.65,1.8,37.05,0.45,0.75,1.3,59.1,0.481822,33.4,-102.5940204,36.2863696,5.4,,0.08,103.2,0.309,,0.284,1826,0.091,451.5,92.5,0.346,0.039,237.07,,68.1,,-0.819428752,-0.88922349,1.18698676,1.34E-04,1.34E-04,1.40E-04,8.76E-04,0.934636335,,,,,,,,,,,,,,,,,,,,,,,,,,"(35.6,37.1]","(-109,-100]",,
48113,Dallas,"Dallas County, Texas",23.5,76.5,28,9.6,72.55,27634.7781,34.6,20.95,0.3,4.75,1.45,38,29.5,10.6,2375632.5,38.1,17.4,0.492,26,31.7,16.55,25.85,0.2,12.55,13.2,Texas,34.6,20.95,38,4.75,0.3,1.45,39.35,0.31048175,32.3,-96.7784238,32.7669866,3.6,3.3,0.08,67.8,0.38,0.153,0.303,719817,0.092,714.6,735.8,0.305,0.072,498.24,10.11,52,7.1,-0.437630603,-0.746817377,0.988973483,7.51E-05,7.51E-05,9.33E-05,3.33E-04,0.279603665,173.7,3902.5,784.1666667,900.1666667,1172,1046.166667,659.1666667,765.3333333,553,474.1666667,580.3333333,367.8333333,835.3333333,939.5,731.3333333,653,758.5,547.3333333,671.1666667,779.6666667,562.5,48113,18.84259259,991.235,"(18.5,25.2]","(31.7,33.8]","(-100,-96.7]","(932,1.03e+03]","(167,216]"
48115,Dawson,"Dawson County, Texas",33,67,8.7,2.5,68.9,23868.66984,38.55,7.15,0.55,0.25,1.3,52.25,36.3,15.65,13832,36.7,20.5,0.455,31.45,27.65,20.55,23.95,6.8,10.5,10.5,Texas,38.55,7.15,52.25,0.25,0.55,1.3,38.8,0.42693425,34.9,-101.9473224,32.7419338,,,0.11,97.2,0.271,,0.299,4136,0.102,603.6,58.4,0.268,0.069,334.69,,60.7,,0.064208712,-1.420645979,0.7743255,2.01E-05,2.01E-05,1.46E-04,3.90E-04,-0.15254167,903.7,1914,226,652,431,605,605,751,459,419,564,274,783,921,644,605,761,448,611,755,468,48115,15.83333333,486.156,"(14.9,16.6]","(31.7,33.8]","(-109,-100]","(444,628]","(572,1.01e+03]"
48117,Deaf Smith,"Deaf Smith County, Texas",33.7,66.3,13.2,4.4,71.3,23365.12222,32.55,0.95,0.35,0.25,0.75,65.25,22.05,10.95,18852,48.7,17.65,0.39,27.25,22.9,16.2,21.4,6.25,11.45,21.8,Texas,32.55,0.95,65.25,0.25,0.35,0.75,32.8,0.5318715,30.8,-102.6075637,34.9407663,,,0.08,97.2,0.297,,0.317,5976,0.092,316.4,71.9,0.314,0.049,377.99,,54.6,9.4,-1.567175861,-1.00387881,0.944454084,1.07E-04,1.07E-04,1.24E-04,5.67E-04,0.451213287,1164.3,2005,212,913,431,449,570,713,426,376,516,236,761,899,624,562,716,408,575,717,433,48117,13.88888889,509.27,"(13.6,14.9]","(33.8,35.6]","(-109,-100]","(444,628]","(1.01e+03,3.06e+03]"
48119,Delta,"Delta County, Texas",15.8,84.2,15,4.6,78.75,26133.91111,83.7,7.05,1.4,0.95,1.6,5.35,27.45,15,5332.5,57.5,14.7,0.451,20.85,25.35,15.9,20.95,1.6,13.55,22.7,Texas,83.7,7.05,5.35,0.95,1.4,1.6,84.65,0.70894375,41.2,-95.6733504,33.3859329,,,0.09,51,0.291,,0.299,1594,0.116,249.4,,0.257,0.076,130.84,,83.9,,-0.62411465,-0.5187974,0.477536675,1.59E-05,1.59E-05,2.33E-05,1.16E-04,-0.835008432,141.1,4480,1072,986,1289,1133,,,,,,,,,,,,,,,,48119,,1137.92,,"(31.7,33.8]","(-96.7,-93.6]","(1.12e+03,1.19e+03]","(105,167]"
48121,Denton,"Denton County, Texas",8.8,91.2,39.5,11.8,81.6,35295.50286,66.3,7.75,0.4,6,2.15,17.4,9.75,6.65,637228,52.1,8.05,0.422,8.2,41.05,13.55,29.25,0.15,7.3,8.65,Texas,66.3,7.75,17.4,6,0.4,2.15,72.3,0.4799295,32.6,-97.119046,33.2050051,2.8,2.5,0.07,26.8,0.224,0.101,0.295,187982,0.084,285,126.3,0.175,0.06,186.09,2.54,34.3,5.1,0.640207479,1.062187204,0.641576873,-1.44E-04,1.44E-04,2.27E-04,7.91E-04,0.476716045,187.6666667,3870.333333,753.6666667,853.1666667,1207.333333,1056.166667,,,,,,,,,,,,,,,,48121,,983.0646667,,"(31.7,33.8]","(-100,-96.7]","(932,1.03e+03]","(167,216]"
48123,De Witt,"DeWitt County, Texas",24.5,75.5,12.1,4.7,73.35,22637.27842,57.7,9.95,0.15,0.25,0.75,31.2,33.95,15.85,19959,51,16.5,0.444,22.65,24.25,18.5,22.05,1.55,15.4,18.3,Texas,57.7,9.95,31.2,0.25,0.15,0.75,57.95,0.440238,43,-97.3616556,29.0823417,,,0.07,63.1,0.366,0.321,0.281,5608,0.107,395,75.8,0.24,0.05,184.41,,63.9,,0.004299334,-0.83674064,0.630428247,2.89E-05,2.89E-05,6.82E-05,2.82E-04,-0.47109535,72.2,3540.5,636,958.5,944,1002,,,,,,,,,,,,,,,,48123,,899.287,,"[19.6,31.7]","(-100,-96.7]","(818,932]","(38.9,105]"
48125,Dickens,"Dickens County, Texas",27.1,72.9,12.7,3.1,63.65,15500.97715,62.9,3.4,1.1,0.5,0.5,31.65,47.65,13.1,2461.5,78.1,26.9,0.478,46.2,27.5,21.85,18.95,10.75,13.75,7.25,Texas,62.9,3.4,31.65,0.5,1.1,0.5,63.4,0.49714025,41.1,-100.7860953,33.6146663,,,,61.1,0.331,,0.294,724,0.107,,,0.27,0.095,122.23,,,,1.270201538,-1.494874167,0.883729273,-3.36E-05,3.36E-05,2.10E-04,9.91E-04,0.199784058,646.45,2273,275,794,626.5,577.5,,,,,,,,,,,,,,,,48125,,577.342,,"(31.7,33.8]","(-109,-100]","(444,628]","(572,1.01e+03]"
48127,Dimmit,"Dimmit County, Texas",39,61,12.6,2.6,70.15,18445.2,13.2,0.65,0.05,0.85,0.1,85.15,62.95,23.3,9914.5,28.3,36.8,0.45,51.3,23.9,26.45,21.8,2.25,14,11.55,Texas,13.2,0.65,85.15,0.85,0.05,0.1,14.05,0.742592,35.4,-99.7658713,28.4235871,,,0.08,87.4,0.357,,0.306,3034,0.108,573.2,74.6,0.271,0.051,471.24,,72.7,,-0.278466607,-2.219346485,1.209179865,1.49E-05,1.49E-05,4.05E-04,0.001117384,0.967280065,186.8,1977,299,555,557,566,711,835,588,545,673,417,860,977,742,719,846,593,719,841,597,48127,21.72222222,502.158,"(18.5,25.2]","[19.6,31.7]","(-100,-96.7]","(444,628]","(167,216]"
48129,Donley,"Donley County, Texas",17.8,82.2,16.6,5.1,88.8,22721.03588,84.3,4.7,0.2,0.75,1.45,8.5,8.25,11.3,3690,0,12.65,0.409,15.1,33.8,20.3,18.3,3.35,14.6,9.7,Texas,84.3,4.7,8.5,0.75,0.2,1.45,85.05,0.7203535,40.9,-100.8158457,34.9550364,,,0.09,37.7,0.382,,0.313,1155,0.118,465.6,314.3,0.286,0.055,194.9,,,,0.060199374,-0.332973799,0.963242484,6.86E-05,6.86E-05,7.55E-05,4.38E-04,0.173863319,850.4,2402,252,868,706,576,593,734,451,393,534,252,791,925,656,583,729,438,599,743,456,48129,15.16666667,610.108,"(14.9,16.6]","(33.8,35.6]","(-109,-100]","(444,628]","(572,1.01e+03]"
48131,Duval,"Duval County, Texas",35.1,64.9,8.5,4,71.1,16886.81651,10.45,0.9,0.25,0.05,0.25,88.05,47.05,24.15,11990.5,25.2,26.35,0.467,32.8,19.8,24.5,18.45,3.45,15.95,17.85,Texas,10.45,0.9,88.05,0.05,0.25,0.25,10.5,0.78629425,36.4,-98.4973933,27.6811232,,,0.1,84.7,0.379,,0.301,3609,0.102,437.1,157.1,0.251,0.067,620.98,,66.6,,-1.547495437,-1.948886111,0.90924956,-8.75E-05,8.75E-05,3.30E-04,7.96E-04,0.77321587,143.55,,,,,,716,837.5,595.5,568,689.5,447,845.5,964,727.5,724.5,845.5,603,725,846.5,603.5,48131,22,,"(18.5,25.2]","[19.6,31.7]","(-100,-96.7]",,"(105,167]"
48133,Eastland,"Eastland County, Texas",22.3,77.7,15.5,5.2,80.6,20464.53461,81.75,2.4,0.3,0.15,0.95,14.4,28.4,17.85,18421.5,36.9,21.05,0.451,26.95,27.75,20.7,21.9,2.3,12.65,14.7,Texas,81.75,2.4,14.4,0.15,0.3,0.95,81.9,0.68971975,41,-98.8365596,32.3246454,6.9,,0.08,51.3,0.36,0.144,0.324,5969,0.126,209.3,56.5,0.282,0.061,211.66,,88.4,13.6,0.618618535,-1.257149266,0.79785361,4.40E-05,4.40E-05,1.56E-04,5.88E-04,0.01973702,438.3,2902,487,841,800,774,629,765,493,445,585,306,803,933,673,626,763,490,639,778,500,48133,17.16666667,737.108,"(16.6,18.5]","(31.7,33.8]","(-100,-96.7]","(628,818]","(396,572]"
48135,Ector,"Ector County, Texas",27.1,72.9,13.1,4,70.75,26063.56222,42.6,4.05,0.35,0.7,1.15,51.15,24.95,13.95,133059,34.7,16.8,0.473,22.65,22.25,16.7,27.3,0.25,16,17.55,Texas,42.6,4.05,51.15,0.7,0.35,1.15,43.3,0.444942,31.3,-102.5425068,31.8653008,3.4,3.6,0.1,95.9,0.387,0.219,0.32,42579,0.104,580.3,119.2,0.275,0.042,666.43,6.01,76.2,6.8,-0.339167925,-1.057759,0.902789628,5.31E-05,5.31E-05,1.14E-04,4.76E-04,0.106175378,893.5,1481.6,188,514.6,354.2,424.8,,,,,,,,,,,,,,,,48135,,376.3264,,"(31.7,33.8]","(-109,-100]","[123,444]","(572,1.01e+03]"
48137,Edwards,"Edwards County, Texas",32.3,67.7,22.1,5,60.2,19823.95143,48.25,0.25,0.25,0.05,0.1,51.05,20.6,14.05,1955,39.7,23.05,0.626,36.8,32.35,12,21.8,3.7,20.3,9.9,Texas,48.25,0.25,51.05,0.05,0.25,0.1,48.3,0.49343025,42.6,-100.3073732,29.9858774,3.7,2.5,,72.9,0.414,,0.288,563,0.117,457.8,,0.353,0.068,250.84,,,,-0.996291088,-1.382518373,1.204398528,8.07E-05,8.07E-05,2.28E-04,8.12E-04,0.89058292,645.1,2588.5,330,805.5,691.5,761.5,654.5,769.5,539.5,486.5,608.5,364,806,914.5,698,658,777.5,539.5,665,775,555,48137,18.58333333,657.479,"(18.5,25.2]","[19.6,31.7]","(-109,-100]","(628,818]","(572,1.01e+03]"
